Case ID;Resource;customer;org.resource;product;responsible_section;seriousness;service_level;service_type;support_section;workgroup;Complete Timestamp;remtime;elapsed;Activity;open_cases
4062;Value6;Value155;Value6;Value3;Value1;Value1;Value2;Value1;Value1;Value2;2010-07-29 12:47:13;71053;535658;Tict;23
4062;Value6;Value155;Value6;Value3;Value1;Value1;Value2;Value1;Value1;Value2;2010-07-30 08:31:26;0;606711;Rslt;18
4063;Value8;Value17;Value8;Value4;Value1;Value4;Value2;Value1;Value1;Value1;2011-05-02 06:38:49;9472;0;Asss;17
4063;Value8;Value17;Value8;Value4;Value1;Value4;Value2;Value1;Value1;Value1;2011-05-02 06:39:18;9443;29;Tict;17
4063;Value2;Value17;Value2;Value4;Value1;Value4;Value2;Value1;Value1;Value1;2011-05-02 09:16:41;0;9472;Rslt;18
4064;Value1;Value250;Value1;Value5;Value1;Value2;Value2;Value1;Value1;Value1;2012-05-31 14:32:58;3604716;0;Asss;17
4064;Value2;Value250;Value2;Value5;Value1;Value2;Value2;Value1;Value1;Value1;2012-06-01 06:11:30;3548404;56312;Tict;16
4064;Value2;Value250;Value2;Value5;Value1;Value2;Value2;Value1;Value1;Value1;2012-06-18 12:39:30;2056324;1548392;Wait;36
4064;Value2;Value250;Value2;Value5;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-12 07:51:34;0;3604716;Rslt;20
4065;Value15;Value151;Value15;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-07-19 12:52:32;266827;0;Asss;28
4065;Value2;Value151;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-07-19 14:28:15;261084;5743;Asss;27
4065;Value2;Value151;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-07-19 14:28:26;261073;5754;Tict;27
4065;Value15;Value151;Value15;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-07-22 14:59:39;0;266827;Rslt;29
4066;Value2;Value387;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-06-16 07:28:25;458816;0;Asss;10
4066;Value2;Value387;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-06-21 09:35:45;19176;439640;Tict;10
4066;Value2;Value387;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-06-21 14:55:21;0;458816;Rslt;9
4070;Value8;Value92;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-02-10 15:18:25;326434;0;Asss;33
4070;Value12;Value92;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-02-14 09:57:01;118;326316;Tict;29
4070;Value12;Value92;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value4;2011-02-14 09:58:59;0;326434;Rslt;28
4071;Value1;Value156;Value1;Value15;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-13 08:44:29;882967;0;Asss;45
4071;Value2;Value156;Value2;Value15;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-16 14:54:12;601584;281383;Tict;37
4071;Value2;Value156;Value2;Value15;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-23 14:00:36;0;882967;Rslt;33
4072;Value9;Value92;Value9;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-09-28 07:56:53;1774;0;Asss;12
4072;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-09-28 08:24:55;92;1682;Tict;11
4072;Value6;Value92;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2010-09-28 08:26:27;0;1774;Rslt;10
4075;Value19;Value283;Value19;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-07-27 08:41:44;517010;0;Inst;27
4075;Value19;Value283;Value19;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-07-27 14:45:42;495172;21838;Asss;25
4075;Value9;Value283;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-02 08:17:37;57;516953;Tict;18
4075;Value9;Value283;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-08-02 08:18:34;0;517010;Rslt;17
4076;Value1;Value107;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-06-28 07:55:14;14543;0;Asss;30
4076;Value4;Value107;Value4;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-06-28 09:56:53;7244;7299;Tict;34
4076;Value4;Value107;Value4;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-06-28 11:57:37;0;14543;Rslt;34
4077;Value11;Value35;Value11;Value3;Value4;Value2;Value3;Value2;Value3;Value1;2010-03-15 09:35:48;2177;0;Inst;20
4077;Value11;Value35;Value11;Value3;Value4;Value2;Value3;Value2;Value3;Value1;2010-03-15 09:35:57;2168;9;Asss;20
4077;Value11;Value35;Value11;Value3;Value4;Value2;Value3;Value2;Value3;Value1;2010-03-15 09:36:06;2159;18;Tict;20
4077;Value11;Value35;Value11;Value3;Value4;Value2;Value3;Value2;Value3;Value1;2010-03-15 10:12:05;0;2177;Rslt;19
4078;Value2;Value92;Value2;Value3;Value4;Value2;Value2;Value2;Value3;Value2;2010-03-16 07:09:09;22769;0;Asss;21
4078;Value12;Value92;Value12;Value3;Value4;Value2;Value2;Value2;Value3;Value2;2010-03-16 13:26:25;133;22636;Tict;17
4078;Value12;Value92;Value12;Value3;Value4;Value2;Value2;Value2;Value3;Value2;2010-03-16 13:28:38;0;22769;Rslt;16
4079;Value2;Value180;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-07-12 11:42:45;658;0;Asss;31
4079;Value2;Value180;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-07-12 11:43:53;590;68;Tict;31
4079;Value2;Value180;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-07-12 11:53:43;0;658;Rslt;30
4080;Value1;Value71;Value1;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-14 06:50:40;7441;0;Asss;33
4080;Value2;Value71;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-14 08:54:41;0;7441;Rslt;31
4080;Value2;Value71;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2011-10-14 08:54:41;0;7441;Rslt;31
4081;Value8;Value107;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-28 08:06:59;81765;0;Asss;22
4081;Value8;Value107;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-28 08:07:16;81748;17;Asss;22
4081;Value2;Value107;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-29 06:32:20;1044;80721;Tict;20
4081;Value2;Value107;Value2;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-29 06:49:44;0;81765;Rslt;19
4083;Value1;Value51;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-18 13:49:38;235023;0;Asss;43
4083;Value9;Value51;Value9;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-18 13:53:18;234803;220;Tict;43
4083;Value9;Value51;Value9;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-21 07:06:41;0;235023;Rslt;39
4086;Value1;Value144;Value1;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-05-04 14:34:41;257897;0;Asss;39
4086;Value9;Value144;Value9;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-05-07 12:53:02;4796;253101;Tict;41
4086;Value12;Value144;Value12;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-05-07 12:57:44;4514;253383;Wait;41
4086;Value12;Value144;Value12;Value7;Value1;Value1;Value2;Value1;Value1;Value2;2012-05-07 14:12:58;0;257897;Rslt;42
4087;Value1;Value73;Value1;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-01-12 11:00:49;2419292;0;Asss;44
4087;Value9;Value73;Value9;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-01-13 07:34:29;2345272;74020;Tict;44
4087;Value9;Value73;Value9;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-02-03 10:51:14;519067;1900225;Wait;28
4087;Value9;Value73;Value9;Value1;Value1;Value2;Value3;Value1;Value1;Value1;2012-02-09 11:02:21;0;2419292;Rslt;20
4088;Value9;Value140;Value9;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-20 07:30:07;25125;0;Asss;19
4088;Value2;Value140;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-20 14:28:15;37;25088;Tict;21
4088;Value2;Value140;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-09-20 14:28:52;0;25125;Rslt;20
4089;Value13;Value188;Value13;Value4;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-02 12:07:34;1988282;0;Asss;25
4089;Value13;Value188;Value13;Value4;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-05 11:44:00;1730496;257786;Tict;19
4089;Value13;Value188;Value13;Value4;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-05 14:07:55;1721861;266421;Wait;20
4089;Value13;Value188;Value13;Value4;Value1;Value2;Value3;Value1;Value1;Value1;2011-08-25 12:25:36;0;1988282;Rslt;12
4090;Value4;Value1;Value4;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-23 10:04:02;683678;0;Asss;36
4090;Value4;Value1;Value4;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-23 11:09:09;679771;3907;Tict;36
4090;Value4;Value1;Value4;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-31 07:58:40;0;683678;Rslt;50
4091;Value9;Value16;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-04 13:17:49;62071;0;Asss;26
4091;Value9;Value16;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-05 06:25:50;390;61681;Tict;24
4091;Value9;Value16;Value9;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-07-05 06:32:20;0;62071;Rslt;23
4092;Value15;Value340;Value15;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-10-08 07:07:26;5058;0;Asss;15
4092;Value2;Value340;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-10-08 08:22:45;539;4519;Tict;14
4092;Value2;Value340;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2010-10-08 08:31:44;0;5058;Rslt;13
4093;Value1;Value22;Value1;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-09 15:19:34;80010;0;Asss;21
4093;Value2;Value22;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-10 08:51:02;16922;63088;Tict;22
4093;Value2;Value22;Value2;Value3;Value1;Value2;Value2;Value1;Value1;Value1;2012-02-10 13:33:04;0;80010;Rslt;22
4094;Value8;Value9;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-02-10 15:14:57;1717808;0;Asss;32
4094;Value12;Value9;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-02-14 10:03:41;1390884;326924;Tict;28
4094;Value12;Value9;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-03-02 12:25:05;0;1717808;Rslt;25
4095;Value8;Value73;Value8;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-12-20 07:53:54;19955;0;Asss;24
4095;Value7;Value73;Value7;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-12-20 11:01:25;8704;11251;Tict;24
4095;Value7;Value73;Value7;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-12-20 13:26:29;0;19955;Rslt;24
4096;Value4;Value9;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-25 11:23:22;178572;0;Asss;46
4096;Value4;Value9;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-25 11:44:54;177280;1292;Tict;46
4096;Value4;Value9;Value4;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2012-07-27 12:59:34;0;178572;Rslt;46
4097;Value4;Value17;Value4;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-13 07:02:11;47;0;Asss;33
4097;Value4;Value17;Value4;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-13 07:02:58;0;47;Rslt;32
4098;Value6;Value54;Value6;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-05-10 12:50:22;1381331;0;Asss;30
4098;Value2;Value54;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-05-12 11:16:49;1214144;167187;Tict;29
4098;Value2;Value54;Value2;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2010-05-26 12:32:33;0;1381331;Rslt;18
4099;Value2;Value150;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-12-01 14:56:02;515221;0;Asss;18
4099;Value2;Value150;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-12-07 14:02:54;9;515212;Tict;19
4099;Value2;Value150;Value2;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2010-12-07 14:03:03;0;515221;Rslt;18
4100;Value8;Value8;Value8;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-02-25 08:08:23;461816;0;Asss;31
4100;Value16;Value8;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-02-28 09:26:41;197918;263898;Tict;30
4100;Value16;Value8;Value16;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-02-28 09:27:24;197875;263941;Wait;30
4100;Value6;Value8;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-03-02 16:25:05;14;461802;Tict;23
4100;Value6;Value8;Value6;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2011-03-02 16:25:19;0;461816;Rslt;22
4103;Value9;Value16;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-24 13:30:52;70111;0;Asss;18
4103;Value9;Value16;Value9;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-08-25 08:59:23;0;70111;Rslt;15
4104;Value1;Value88;Value1;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-17 15:57:00;428381;0;Asss;43
4104;Value2;Value88;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-18 08:16:37;369604;58777;Tict;41
4104;Value2;Value88;Value2;Value1;Value1;Value2;Value2;Value1;Value1;Value1;2011-11-22 14:56:41;0;428381;Rslt;38
4105;Value2;Value382;Value2;Value3;Value1;Value1;Value2;Value3;Value1;Value1;2010-04-21 14:28:50;1809811;0;Asss;36
4105;Value2;Value382;Value2;Value3;Value1;Value1;Value2;Value3;Value1;Value1;2010-05-12 12:26:15;2766;1807045;Tict;29
4105;Value2;Value382;Value2;Value3;Value1;Value1;Value2;Value3;Value1;Value1;2010-05-12 13:12:21;0;1809811;Rslt;27
4106;Value13;Value19;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-30 13:08:31;62607;0;Asss;49
4106;Value13;Value19;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-30 13:09:09;62569;38;Tict;49
4106;Value13;Value19;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-07-31 06:31:58;0;62607;Rslt;52
4108;Value2;Value143;Value2;Value3;Value4;Value1;Value2;Value1;Value3;Value3;2010-03-09 07:06:03;33123;0;Asss;16
4108;Value2;Value143;Value2;Value3;Value4;Value1;Value2;Value1;Value3;Value3;2010-03-09 07:06:12;33114;9;Tict;16
4108;Value2;Value143;Value2;Value3;Value4;Value1;Value2;Value1;Value3;Value3;2010-03-09 16:18:06;0;33123;Rslt;15
4109;Value8;Value388;Value8;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-04-13 15:00:26;85523;0;Asss;20
4109;Value8;Value388;Value8;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-04-13 15:00:51;85498;25;Tict;20
4109;Value15;Value388;Value15;Value1;Value1;Value1;Value3;Value1;Value1;Value1;2011-04-14 14:45:49;0;85523;Rslt;22
4110;Value1;Value17;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-28 13:40:31;6331;0;Asss;30
4110;Value13;Value17;Value13;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-28 15:26:02;0;6331;Rslt;29
4111;Value9;Value244;Value9;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2012-03-14 10:09:46;387;0;Asss;22
4111;Value9;Value244;Value9;Value3;Value1;Value2;Value3;Value1;Value1;Value1;2012-03-14 10:16:13;0;387;Rslt;21
4113;Value8;Value226;Value8;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-04 14:31:18;1467258;0;Asss;35
4113;Value2;Value226;Value2;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-18 10:48:30;271026;1196232;Asss;30
4113;Value2;Value226;Value2;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-18 10:48:37;271019;1196239;Tict;30
4113;Value9;Value226;Value9;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2011-02-21 14:05:36;0;1467258;Rslt;19
4114;Value1;Value215;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-26 11:54:27;2234894;0;Asss;29
4114;Value1;Value215;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-26 11:54:39;2234882;12;Tict;29
4114;Value2;Value215;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-07 09:36:31;1202770;1032124;Rslt;28
4114;Value2;Value215;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-21 07:42:41;0;2234894;Rslt;37
4115;Value1;Value51;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-21 12:29:54;432504;0;Asss;35
4115;Value1;Value51;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-21 12:30:05;432493;11;Tict;35
4115;Value1;Value51;Value1;Value8;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-26 12:38:18;0;432504;Rslt;27
4116;Value1;Value156;Value1;Value15;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-02 14:39:13;1384537;0;Asss;24
4116;Value2;Value156;Value2;Value15;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-05 09:34:21;1143629;240908;Tict;27
4116;Value2;Value156;Value2;Value15;Value1;Value1;Value2;Value1;Value1;Value1;2012-01-18 15:14:50;0;1384537;Rslt;37
4117;Value2;Value55;Value2;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2011-08-03 15:00:11;88535;0;Asss;23
4117;Value10;Value55;Value10;Value4;Value1;Value1;Value3;Value1;Value1;Value1;2011-08-04 15:35:46;0;88535;Rslt;19
4118;Value1;Value92;Value1;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-11 09:29:37;642;0;Asss;39
4118;Value12;Value92;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-11 09:38:55;84;558;Tict;39
4118;Value12;Value92;Value12;Value3;Value1;Value2;Value2;Value2;Value1;Value2;2012-01-11 09:40:19;0;642;Rslt;40
4119;Value1;Value120;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-19 15:00:07;60680;0;Asss;33
4119;Value1;Value120;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-19 15:00:21;60666;14;Tict;33
4119;Value1;Value120;Value1;Value2;Value1;Value2;Value2;Value1;Value1;Value1;2012-07-20 07:51:27;0;60680;Rslt;35
4120;Value1;Value389;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-06 13:57:04;151778;0;Asss;26
4120;Value1;Value389;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-06 13:57:12;151770;8;Tict;26
4120;Value1;Value389;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2012-06-08 08:06:42;0;151778;Rslt;28
4121;Value1;Value116;Value1;Value5;Value1;Value2;Value1;Value1;Value1;Value1;2012-03-20 15:05:40;2322860;0;Asss;28
4121;Value1;Value116;Value1;Value5;Value1;Value2;Value1;Value1;Value1;Value1;2012-03-20 15:05:48;2322852;8;Tict;28
4121;Value1;Value116;Value1;Value5;Value1;Value2;Value1;Value1;Value1;Value1;2012-03-21 13:12:33;2243247;79613;Wait;30
4121;Value2;Value116;Value2;Value5;Value1;Value2;Value1;Value1;Value1;Value1;2012-04-16 13:20:00;0;2322860;Rslt;27
4122;Value1;Value258;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-09 12:42:12;758820;0;Asss;29
4122;Value2;Value258;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-16 13:08:32;152440;606380;Tict;43
4122;Value2;Value258;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-18 07:29:12;0;758820;Rslt;42
4123;Value13;Value9;Value13;Value7;Value1;Value2;Value2;Value1;Value1;Value1;2011-08-02 13:16:52;3114969;0;Asss;26
4123;Value10;Value9;Value10;Value7;Value1;Value2;Value2;Value1;Value1;Value1;2011-08-30 06:29:32;720209;2394760;Tict;16
4123;Value12;Value9;Value12;Value7;Value1;Value2;Value2;Value1;Value1;Value1;2011-09-07 14:33:01;0;3114969;Rslt;18
4124;Value1;Value58;Value1;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-15 07:50:50;2685167;0;Asss;36
4124;Value13;Value58;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-18 09:41:23;2419334;265833;Tict;41
4124;Value13;Value58;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-28 08:42:06;1558891;1126276;Wait;41
4124;Value13;Value58;Value13;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-16 09:43:37;0;2685167;Rslt;28
4125;Value1;Value191;Value1;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-24 08:27:50;106935;0;Asss;36
4125;Value1;Value191;Value1;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-25 09:51:06;15539;91396;Tict;41
4125;Value1;Value191;Value1;Value3;Value1;Value1;Value2;Value1;Value1;Value1;2011-11-25 14:10:05;0;106935;Rslt;39
4126;Value2;Value32;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-06 07:38:15;1731466;0;Asss;33
4126;Value2;Value32;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-21 08:00:59;434102;1297364;Tict;23
4126;Value2;Value32;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-24 07:19:54;177367;1554099;Wait;25
4126;Value2;Value32;Value2;Value2;Value1;Value1;Value2;Value1;Value1;Value1;2011-10-26 08:36:01;0;1731466;Rslt;27
4129;Value13;Value43;Value13;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-03 13:18:14;243589;0;Asss;32
4129;Value13;Value43;Value13;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-03 13:18:23;243580;9;Tict;32
4129;Value13;Value43;Value13;Value4;Value1;Value1;Value2;Value1;Value1;Value1;2012-04-06 08:58:03;0;243589;Rslt;28
4130;Value7;Value97;Value7;Value3;Value1;Value4;Value2;Value1;Value1;Value1;2010-09-24 07:16:06;3978;0;Inst;8
4130;Value2;Value97;Value2;Value3;Value1;Value4;Value2;Value1;Value1;Value1;2010-09-24 07:39:24;2580;1398;Asss;8
4130;Value2;Value97;Value2;Value3;Value1;Value4;Value2;Value1;Value1;Value1;2010-09-24 07:41:33;2451;1527;Tict;8
4130;Value2;Value97;Value2;Value3;Value1;Value4;Value2;Value1;Value1;Value1;2010-09-24 08:22:24;0;3978;Rslt;7
4131;Value1;Value99;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-03 13:59:08;2108;0;Asss;38
4131;Value1;Value99;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-03 13:59:34;2082;26;Tict;38
4131;Value1;Value99;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2012-05-03 14:34:16;0;2108;Rslt;37
4132;Value1;Value116;Value1;Value6;Value1;Value1;Value1;Value1;Value1;Value1;2011-12-21 10:21:53;16279;0;Asss;30
4132;Value1;Value116;Value1;Value6;Value1;Value1;Value1;Value1;Value1;Value1;2011-12-21 10:22:09;16263;16;Tict;30
4132;Value1;Value116;Value1;Value6;Value1;Value1;Value1;Value1;Value1;Value1;2011-12-21 14:53:12;0;16279;Rslt;29
4132;Value1;Value116;Value1;Value6;Value1;Value1;Value1;Value1;Value1;Value1;2011-12-21 14:53:12;0;16279;Rslt;29
4133;Value1;Value49;Value1;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-19 07:19:43;284791;0;Asss;28
4133;Value9;Value49;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-22 13:37:20;2934;281857;Tict;26
4133;Value9;Value49;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-12-22 14:26:14;0;284791;Rslt;25
4134;Value8;Value18;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-30 09:08:34;1599;0;Asss;24
4134;Value8;Value18;Value8;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-30 09:09:10;1563;36;Asss;24
4134;Value9;Value18;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-30 09:14:26;1247;352;Tict;24
4134;Value9;Value18;Value9;Value1;Value1;Value1;Value2;Value1;Value1;Value1;2011-06-30 09:35:13;0;1599;Rslt;23
