Part Desc;Work Order Qty;Case ID;Activity;Resource;Report Type;Worker ID;Qty Completed;Qty for MRB;activity_duration;Complete Timestamp;weekday;hour;timesincelastevent;timesincecasestart;remtime;event_nr;open_cases
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4355;7;0;5580.0;2012-03-08 22:00:00;3;22;20760.0;3104460.0;529200.0;45;56
Ballnut;290;Case 127;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4445;98;0;6180.0;2012-03-08 22:09:00;3;22;22440.0;370500.0;983340.0;25;56
Cable Head;250;Case 178;Grinding Rework - Machine 27;Machine 27 - Grinding;D;ID4872;0;0;24480.0;2012-03-08 22:46:00;3;22;24660.0;5766960.0;440940.0;24;56
Ballnut;7;Case 49;Flat Grinding - Machine 11;Machine 11 - Grinding;D;ID4872;6;0;2400.0;2012-03-08 23:35:00;3;23;388680.0;632100.0;637080.0;6;56
Ballnut;500;Case 110;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4167;32;0;27960.0;2012-03-08 23:40:00;3;23;28080.0;666300.0;1853280.0;15;56
Cable Head;100;Case 198;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4355;10;0;11880.0;2012-03-08 23:41:00;3;23;12240.0;5120220.0;1000680.0;23;56
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4355;8;0;4680.0;2012-03-08 23:41:00;3;23;6060.0;3110520.0;523140.0;46;56
Bushing;15;Case 108;Packing;Packing;D;ID4820;14;0;3600.0;2012-03-09 01:00:00;4;1;32880.0;929100.0;30420.0;16;55
Ballnut;150;Case 214;Packing;Packing;D;ID4820;148;0;3600.0;2012-03-09 01:00:00;4;1;46260.0;1509000.0;0.0;19;55
Cable Head;150;Case 271;Packing;Packing;D;ID4820;12;0;3600.0;2012-03-09 01:00:00;4;1;35040.0;5717220.0;950400.0;55;55
Spur Gear;24;Case 102;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;0;0;4500.0;2012-03-09 01:15:00;4;1;38040.0;878760.0;431100.0;19;55
Ballnut;90;Case 115;Flat Grinding - Machine 11;Machine 11 - Grinding;D;ID4882;0;0;4500.0;2012-03-09 01:15:00;4;1;33780.0;292440.0;1467900.0;9;55
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;S;ID4529;1;0;20160.0;2012-03-09 01:47:00;4;1;18600.0;704940.0;1853940.0;19;55
Adjusting Nut;52;Case 103;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;S;ID0997;0;0;29460.0;2012-03-09 04:35:00;4;4;43020.0;238620.0;505500.0;4;55
Cable Head;100;Case 198;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4445;19;0;23880.0;2012-03-09 06:45:00;4;6;25440.0;5145660.0;975240.0;24;55
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4445;39;0;24000.0;2012-03-09 06:46:00;4;6;25500.0;3136020.0;497640.0;47;55
Ballnut;500;Case 110;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4529;18;0;18180.0;2012-03-09 06:51:00;4;6;25860.0;692160.0;1827420.0;16;55
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4529;26;0;18240.0;2012-03-09 06:52:00;4;6;18300.0;723240.0;1835640.0;20;55
Adjusting Nut;52;Case 103;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;D;ID0997;14;0;10320.0;2012-03-09 07:27:00;4;7;10320.0;248940.0;495180.0;5;55
Ballnut;500;Case 110;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;2520.0;2012-03-09 07:32:00;4;7;2460.0;694620.0;1824960.0;17;55
Bushing;15;Case 108;Final Inspection Q.C.;Quality Check 1;D;ID4287;14;0;1620.0;2012-03-09 09:27:00;4;9;30420.0;959520.0;0.0;17;54
Ballnut;90;Case 115;Flat Grinding - Machine 11;Machine 11 - Grinding;D;ID4882;42;0;4320.0;2012-03-09 10:17:00;4;10;32520.0;324960.0;1435380.0;10;54
Adjusting Nut;52;Case 103;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;D;ID4219;8;0;10500.0;2012-03-09 10:27:00;4;10;10800.0;259740.0;484380.0;6;54
Adjusting Nut;52;Case 103;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;11160.0;2012-03-09 10:38:00;4;10;660.0;260400.0;483720.0;7;54
Cable Head;33;Case 82;Turning & Milling Q.C.;Quality Check 1;D;ID4287;31;0;13920.0;2012-03-09 10:52:00;4;10;105720.0;150420.0;1445220.0;5;54
Cable Head;100;Case 198;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4385;10;0;16380.0;2012-03-09 11:49:00;4;11;18240.0;5163900.0;957000.0;25;54
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4385;10;0;16320.0;2012-03-09 11:49:00;4;11;18180.0;3154200.0;479460.0;48;54
Locker;3;Case 129;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;3;0;4500.0;2012-03-09 11:59:00;4;11;98340.0;238140.0;940320.0;6;54
Cable Head;53;Case 38;Final Inspection Q.C.;Quality Check 1;D;ID4493;0;0;16680.0;2012-03-09 12:03:00;4;12;332280.0;3182460.0;1640880.0;19;54
Ballnut;66;Case 212;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;35;0;13140.0;2012-03-09 12:13:00;4;12;65100.0;1483200.0;249480.0;11;54
Locker;3;Case 129;Lapping - Machine 1;Quality Check 1;D;ID4287;3;0;900.0;2012-03-09 12:15:00;4;12;960.0;239100.0;939360.0;7;54
Cable Head;250;Case 178;Grinding Rework - Machine 27;Machine 27 - Grinding;D;ID4528;0;0;18600.0;2012-03-09 12:20:00;4;12;48840.0;5815800.0;392100.0;25;54
Ballnut;500;Case 110;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4429;15;0;16080.0;2012-03-09 12:27:00;4;12;17700.0;712320.0;1807260.0;18;54
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4429;20;0;17940.0;2012-03-09 12:27:00;4;12;20100.0;743340.0;1815540.0;21;54
Cable Head;230;Case 78;Turning & Milling Q.C.;Quality Check 1;D;ID4493;20;0;2220.0;2012-03-09 12:43:00;4;12;960.0;744300.0;1814580.0;22;54
Ballnut;100;Case 97;Turning & Milling Q.C.;Quality Check 1;D;ID4287;100;0;4500.0;2012-03-09 12:45:00;4;12;0.0;0.0;1108500.0;1;55
Ring;35;Case 145;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID0998;35;0;1980.0;2012-03-09 12:54:00;4;12;75600.0;1858320.0;155640.0;13;55
Ballnut;7;Case 49;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;7020.0;2012-03-09 12:57:00;4;12;48120.0;680220.0;588960.0;7;55
Ring;35;Case 145;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;35;0;4500.0;2012-03-09 13:35:00;4;13;2460.0;1860780.0;153180.0;14;55
Ring;10;Case 66;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;10;0;4500.0;2012-03-09 14:10:00;4;14;0.0;1653120.0;155760.0;8;55
Ring;10;Case 66;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID0998;10;0;4500.0;2012-03-09 14:10:00;4;14;80220.0;1653120.0;155760.0;9;55
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4794;20;0;18000.0;2012-03-10 17:03:00;5;17;102000.0;846300.0;1712580.0;23;55
Ring;35;Case 145;Packing;Packing;D;ID4820;35;0;3600.0;2012-03-11 01:00:00;6;1;127500.0;1988280.0;25680.0;15;55
Ring;10;Case 66;Packing;Packing;D;ID4820;10;0;3600.0;2012-03-11 01:00:00;6;1;125400.0;1778520.0;30360.0;10;55
Clamp;100;Case 17;Turning - Machine 8;Machine 15 - Turning;D;ID4799;0;0;28860.0;2012-03-11 06:08:00;6;6;216180.0;1157100.0;1589100.0;29;55
Cable Head;100;Case 198;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4528;18;0;30240.0;2012-03-11 06:33:00;6;6;153840.0;5317740.0;803160.0;26;55
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4528;33;0;30360.0;2012-03-11 06:34:00;6;6;153900.0;3308100.0;325560.0;49;55
Ballnut;500;Case 110;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4794;20;0;25740.0;2012-03-11 06:35:00;6;6;151680.0;864000.0;1655580.0;19;55
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4794;29;0;25680.0;2012-03-11 06:35:00;6;6;48720.0;895020.0;1663860.0;24;55
Cable Head;100;Case 198;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4355;1;0;480.0;2012-03-11 06:52:00;6;6;1140.0;5318880.0;802020.0;27;55
Ballnut;500;Case 110;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;2640.0;2012-03-11 07:42:00;6;7;4020.0;868020.0;1651560.0;20;55
Ballnut;90;Case 115;Turning & Milling Q.C.;Quality Check 1;D;ID4287;0;0;3600.0;2012-03-11 08:00:00;6;8;164580.0;489540.0;1270800.0;11;55
Ring;35;Case 145;Final Inspection Q.C.;Quality Check 1;D;ID4618;35;0;480.0;2012-03-11 08:08:00;6;8;25680.0;2013960.0;0.0;16;54
Adjusting Nut;52;Case 103;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;2040.0;2012-03-11 08:16:00;6;8;164280.0;424680.0;319440.0;8;54
Adapter;720;Case 87;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4882;200;0;5160.0;2012-03-11 08:28:00;6;8;521820.0;2385180.0;795960.0;67;54
Ballnut;500;Case 110;Turning & Milling Q.C.;Quality Check 1;D;ID4618;82;0;4500.0;2012-03-11 09:17:00;6;9;5700.0;873720.0;1645860.0;21;54
Cable Head;230;Case 78;Turning & Milling Q.C.;Quality Check 1;D;ID4493;62;0;3660.0;2012-03-11 09:24:00;6;9;10140.0;905160.0;1653720.0;25;54
Ring;10;Case 66;Final Inspection Q.C.;Quality Check 1;D;ID4618;10;0;4500.0;2012-03-11 09:26:00;6;9;30360.0;1808880.0;0.0;11;53
Cable Head;33;Case 82;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID0998;31;0;3600.0;2012-03-11 09:37:00;6;9;168300.0;318720.0;1276920.0;6;53
Adjusting Nut;52;Case 103;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;D;ID0997;0;0;5640.0;2012-03-11 10:37:00;6;10;8460.0;433140.0;310980.0;9;53
Ballnut;500;Case 110;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4932;30;0;78840.0;2012-03-11 10:54:00;6;10;5820.0;879540.0;1640040.0;22;53
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4932;9;0;78900.0;2012-03-11 10:55:00;6;10;5460.0;910620.0;1648260.0;26;53
Spur Gear;24;Case 102;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;23;0;5160.0;2012-03-11 11:04:00;6;11;208140.0;1086900.0;222960.0;20;53
Ballnut;18;Case 100;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID0998;18;0;60.0;2012-03-11 11:06:00;6;11;1540560.0;1703340.0;849420.0;6;53
Ballnut;90;Case 115;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;90;0;5280.0;2012-03-11 11:14:00;6;11;11640.0;501180.0;1259160.0;12;53
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4445;22;0;13200.0;2012-03-11 11:36:00;6;11;18120.0;3326220.0;307440.0;50;53
Adjusting Nut;52;Case 103;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;S;ID0997;0;0;4260.0;2012-03-11 11:48:00;6;11;4260.0;437400.0;306720.0;10;53
Ballnut;9;Case 62;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID0998;9;0;4500.0;2012-03-11 12:19:00;6;12;335400.0;1800960.0;686640.0;9;53
Ballnut;9;Case 62;Flat Grinding - Machine 11;Machine 11 - Grinding;D;ID0998;9;0;2820.0;2012-03-11 12:20:00;6;12;60.0;1801020.0;686580.0;10;53
Ballnut;18;Case 100;Flat Grinding - Machine 11;Machine 11 - Grinding;D;ID0998;18;0;1320.0;2012-03-11 12:45:00;6;12;5940.0;1709280.0;843480.0;7;53
Ballnut;18;Case 100;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;18;0;1920.0;2012-03-11 13:18:00;6;13;1980.0;1711260.0;841500.0;8;53
Ballnut;250;Case 28;Final Inspection Q.C.;Quality Check 1;D;ID4618;111;0;18960.0;2012-03-11 13:34:00;6;13;7080.0;3333300.0;300360.0;51;53
Ballnut;9;Case 62;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;9;0;4500.0;2012-03-11 13:36:00;6;13;4560.0;1805580.0;682020.0;11;53
Adapter;720;Case 87;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4445;273;0;10860.0;2012-03-11 14:44:00;6;14;22560.0;2407740.0;773400.0;68;53
Cable Head;250;Case 178;Grinding Rework - Machine 27;Machine 27 - Grinding;D;ID4872;0;0;27540.0;2012-03-11 15:41:00;6;15;184860.0;6000660.0;207240.0;26;53
Cable Head;155;Case 63;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;8;0;60.0;2012-03-11 15:41:00;6;15;269160.0;2797740.0;1529940.0;15;53
Ballnut;100;Case 97;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4445;43;0;3420.0;2012-03-11 15:53:00;6;15;184080.0;184080.0;924420.0;2;53
Cast;198;Case 44;Final Inspection Q.C.;Quality Check 1;D;ID4287;0;0;3300.0;2012-03-11 15:55:00;6;15;398400.0;1807380.0;378300.0;36;53
Cable Head;100;Case 198;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4355;17;0;28740.0;2012-03-11 15:57:00;6;15;32700.0;5351580.0;769320.0;28;53
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4355;16;0;15240.0;2012-03-11 15:57:00;6;15;8580.0;3341880.0;291780.0;52;53
Cable Head;155;Case 63;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;75;0;4500.0;2012-03-11 16:05:00;6;16;1440.0;2799180.0;1528500.0;16;53
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4529;20;0;33180.0;2012-03-11 16:08:00;6;16;18780.0;929400.0;1629480.0;27;53
Adjusting Nut;52;Case 103;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;D;ID0997;25;0;15600.0;2012-03-11 16:09:00;6;16;15660.0;453060.0;291060.0;11;53
Ballnut;500;Case 110;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4529;17;0;33240.0;2012-03-11 16:09:00;6;16;18900.0;898440.0;1621140.0;23;53
Ballnut;100;Case 97;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4882;57;0;2760.0;2012-03-11 16:48:00;6;16;3300.0;187380.0;921120.0;3;53
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;B;ID4429;0;0;3780.0;2012-03-11 17:15:00;6;17;4020.0;933420.0;1625460.0;28;53
Cast;198;Case 44;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;91;0;9000.0;2012-03-11 17:38:00;6;17;6180.0;1813560.0;372120.0;37;53
Ballnut;66;Case 212;Final Inspection Q.C.;Quality Check 1;D;ID4618;0;0;16800.0;2012-03-11 18:00:00;6;18;193620.0;1676820.0;55860.0;12;53
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4385;0;0;7320.0;2012-03-11 18:25:00;6;18;8880.0;3350760.0;282900.0;53;53
Adjusting Nut;52;Case 103;Turning & Milling - Machine 8;Machine 8 - Turning & Milling;D;ID4219;5;0;7200.0;2012-03-11 18:35:00;6;18;8760.0;461820.0;282300.0;12;53
Cable Head;250;Case 178;Grinding Rework - Machine 27;Machine 27 - Grinding;D;ID4528;0;0;11820.0;2012-03-11 19:25:00;6;19;13440.0;6014100.0;193800.0;27;53
Bearing;8;Case 7;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;S;ID4167;0;0;28020.0;2012-03-11 19:35:00;6;19;0.0;0.0;365100.0;1;54
Spur Gear;24;Case 102;Round Grinding - Manual;Machine 27 - Grinding;S;ID4528;0;0;2100.0;2012-03-11 20:00:00;6;20;32160.0;1119060.0;190800.0;21;54
Ballnut;500;Case 110;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4429;13;0;14460.0;2012-03-11 20:12:00;6;20;14580.0;913020.0;1606560.0;24;54
Cable Head;100;Case 198;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4385;13;0;15720.0;2012-03-11 20:40:00;6;20;16980.0;5368560.0;752340.0;29;54
Bearing;8;Case 7;other;Machine 4 - Turning & Milling;S;ID4932;0;0;6780.0;2012-03-11 21:30:00;6;21;6900.0;6900.0;358200.0;2;54
Ballnut;90;Case 115;Round Grinding - Machine 2;Machine 2 - Round Grinding;S;ID4385;0;0;7680.0;2012-03-11 22:49:00;6;22;41700.0;542880.0;1217460.0;13;54
Piston;60;Case 147;Turning - Machine 8;Machine 8 - Turning & Milling;S;ID4219;1;0;16560.0;2012-03-11 23:12:00;6;23;0.0;0.0;139860.0;1;55
Spur Gear;100;Case 42;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;S;ID4794;1;0;11040.0;2012-03-11 23:29:00;6;23;0.0;0.0;523860.0;1;56
Spur Gear;24;Case 102;Round Grinding - Manual;Machine 27 - Grinding;D;ID4528;23;0;13200.0;2012-03-11 23:40:00;6;23;13200.0;1132260.0;177600.0;22;56
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4429;27;0;22860.0;2012-03-11 23:40:00;6;23;23100.0;956520.0;1602360.0;29;56
Ballnut;90;Case 115;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4385;6;0;3600.0;2012-03-11 23:50:00;6;23;3660.0;546540.0;1213800.0;14;56
Ballnut;66;Case 212;Packing;Packing;D;ID4820;64;0;3600.0;2012-03-12 01:00:00;0;1;25200.0;1702020.0;30660.0;13;56
Ballnut;250;Case 28;Packing;Packing;D;ID4820;40;0;3600.0;2012-03-12 01:00:00;0;1;0.0;3374460.0;259200.0;54;56
Ballnut;250;Case 28;Packing;Packing;D;ID4820;5;0;3600.0;2012-03-12 01:00:00;0;1;23700.0;3374460.0;259200.0;55;56
Cable Head;155;Case 63;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;0;0;4500.0;2012-03-12 01:15:00;0;1;33000.0;2832180.0;1495500.0;17;56
Cable Head;230;Case 78;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4882;1;0;4500.0;2012-03-12 01:15:00;0;1;5700.0;962220.0;1596660.0;30;56
Ballnut;100;Case 97;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;0;0;4500.0;2012-03-12 01:15:00;0;1;0.0;217800.0;890700.0;4;56
Ballnut;100;Case 97;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;0;0;4500.0;2012-03-12 01:15:00;0;1;30420.0;217800.0;890700.0;5;56
Ballnut;250;Case 28;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID0420;37;0;21360.0;2012-03-12 02:08:00;0;2;4080.0;3378540.0;255120.0;56;56
Ballnut;90;Case 115;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID0420;36;0;25740.0;2012-03-12 07:00:00;0;7;25800.0;572340.0;1188000.0;15;56
Spur Gear;100;Case 42;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4794;20;0;27060.0;2012-03-12 07:00:00;0;7;27060.0;27060.0;496800.0;2;56
Cable Head;230;Case 78;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;D;ID4794;24;0;25080.0;2012-03-12 07:00:00;0;7;20700.0;982920.0;1575960.0;31;56
Ballnut;290;Case 127;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;420.0;2012-03-12 07:42:00;0;7;293580.0;664080.0;689760.0;26;56
Ballnut;90;Case 115;Round Grinding - Q.C.;Quality Check 1;D;ID4287;0;0;3060.0;2012-03-12 07:51:00;0;7;3060.0;575400.0;1184940.0;16;56
Spur Gear;100;Case 42;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;2580.0;2012-03-12 07:57:00;0;7;3420.0;30480.0;493380.0;3;56
Spur Gear;24;Case 102;Round Grinding - Machine 3;Machine 3 - Round Grinding;S;ID4445;0;0;120.0;2012-03-12 08:04:00;0;8;30240.0;1162500.0;147360.0;23;56
Ballnut;500;Case 110;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;480.0;2012-03-12 08:08:00;0;8;42960.0;955980.0;1563600.0;25;56
Spur Gear;24;Case 102;Round Grinding - Machine 3;Machine 3 - Round Grinding;S;ID4445;0;0;3960.0;2012-03-12 08:09:00;0;8;0.0;1162800.0;147060.0;24;56
Spur Gear;24;Case 102;Round Grinding - Q.C.;Quality Check 1;D;ID4287;5;0;1140.0;2012-03-12 08:09:00;0;8;300.0;1162800.0;147060.0;25;56
Ballnut;290;Case 127;Turning & Milling Q.C.;Quality Check 1;D;ID4618;19;0;120.0;2012-03-12 08:11:00;0;8;1740.0;665820.0;688020.0;27;56
Adjusting Nut;52;Case 103;Turning & Milling Q.C.;Quality Check 1;D;ID4618;50;0;60.0;2012-03-12 08:28:00;0;8;49980.0;511800.0;232320.0;13;56
Cable Head;250;Case 178;Grinding Rework - Machine 27;Machine 27 - Grinding;D;ID4872;0;0;6180.0;2012-03-12 09:04:00;0;9;49140.0;6063240.0;144660.0;28;56
Cable Head;230;Case 78;Turning & Milling Q.C.;Quality Check 1;D;ID4493;76;0;4500.0;2012-03-12 09:07:00;0;9;7620.0;990540.0;1568340.0;32;56
Cable Head;230;Case 78;Turning & Milling Q.C.;Quality Check 1;D;ID4493;0;0;4500.0;2012-03-12 09:09:00;0;9;120.0;990660.0;1568220.0;33;56
Ballnut;500;Case 110;Turning & Milling Q.C.;Quality Check 1;D;ID4618;36;0;4500.0;2012-03-12 09:28:00;0;9;4800.0;960780.0;1558800.0;26;56
Ballnut;66;Case 212;Final Inspection Q.C.;Quality Check 1;D;ID4618;64;0;4500.0;2012-03-12 09:31:00;0;9;30660.0;1732680.0;0.0;14;55
Ballnut;500;Case 110;Turning & Milling Q.C.;Quality Check 1;D;ID4618;0;0;300.0;2012-03-12 09:33:00;0;9;300.0;961080.0;1558500.0;27;55
Cable Head;155;Case 63;Lapping - Machine 1;Machine 1 - Lapping;D;ID4882;70;0;5460.0;2012-03-12 10:56:00;0;10;34860.0;2867040.0;1460640.0;18;55
Spur Gear;24;Case 102;Round Grinding - Q.C.;Quality Check 1;D;ID4287;18;0;3420.0;2012-03-12 10:57:00;0;10;10080.0;1172880.0;136980.0;26;55
Spur Gear;24;Case 102;Round Grinding - Machine 3;Machine 3 - Round Grinding;D;ID4445;23;0;10080.0;2012-03-12 10:58:00;0;10;60.0;1172940.0;136920.0;27;55
Ballnut;290;Case 127;Final Inspection Q.C.;Quality Check 1;D;ID4618;0;0;5220.0;2012-03-12 11:00:00;0;11;10140.0;675960.0;677880.0;28;55
Piston;60;Case 147;Turning - Machine 8;Machine 8 - Turning & Milling;S;ID0997;0;0;14400.0;2012-03-12 11:00:00;0;11;42480.0;42480.0;97380.0;2;55
Ballnut;100;Case 97;Flat Grinding - Machine 11;Machine 11 - Grinding;D;ID0998;100;0;60.0;2012-03-12 11:19:00;0;11;36240.0;254040.0;854460.0;6;55
Ballnut;290;Case 127;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;0;0;60.0;2012-03-12 12:20:00;0;12;4800.0;680760.0;673080.0;29;55
Ballnut;290;Case 127;Final Inspection Q.C.;Quality Check 1;D;ID4618;124;0;240.0;2012-03-12 12:21:00;0;12;0.0;680820.0;673020.0;30;55
Ballnut;290;Case 127;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID0998;32;0;60.0;2012-03-12 12:21:00;0;12;60.0;680820.0;673020.0;31;55
Punch Holder;305;Case 95;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4872;30;0;2340.0;2012-03-12 12:39:00;0;12;529620.0;1198140.0;1513260.0;22;55
Ballnut;290;Case 127;Final Inspection Q.C.;Quality Check 1;D;ID4618;0;0;4500.0;2012-03-12 12:49:00;0;12;1680.0;682500.0;671340.0;32;55
Cable Head;150;Case 271;Packing;Packing;D;ID4493;0;0;3600.0;2012-03-12 13:00:00;0;13;302400.0;6019620.0;648000.0;56;55
Cable Head;150;Case 271;Final Inspection Q.C.;Quality Check 1;D;ID4493;6;1;4500.0;2012-03-12 13:14:00;0;13;840.0;6020460.0;647160.0;57;55
Cable Head;20;Case 36;Turning & Milling - Machine 5;Machine 5 - Turning & Milling;S;ID4529;0;0;18480.0;2012-03-12 13:22:00;0;13;0.0;0.0;1549380.0;1;56
Ballnut;30;Case 33;Round Grinding - Machine 2;Machine 2 - Round Grinding;S;ID4445;0;0;9240.0;2012-03-12 13:32:00;0;13;345720.0;1646460.0;329520.0;13;56
Cast;198;Case 44;Final Inspection Q.C.;Quality Check 1;D;ID4287;92;0;9600.0;2012-03-12 14:00:00;0;14;73320.0;1886880.0;298800.0;38;56
Ballnut;100;Case 97;Lapping - Machine 1;Machine 1 - Lapping;D;ID0998;100;0;10260.0;2012-03-12 14:10:00;0;14;10260.0;264300.0;844200.0;7;56
Cable Head;230;Case 78;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4882;138;0;5760.0;2012-03-12 15:07:00;0;15;21480.0;1012140.0;1546740.0;34;56
Cable Head;230;Case 78;Laser Marking - Machine 7;Machine 7- Laser Marking;D;ID4882;20;0;900.0;2012-03-12 15:34:00;0;15;1620.0;1013760.0;1545120.0;35;56
Ballnut;90;Case 115;Round Grinding - Machine 2;Machine 2 - Round Grinding;D;ID4355;43;0;31500.0;2012-03-12 15:45:00;0;15;28440.0;603840.0;1156500.0;17;56
Cable Head;230;Case 78;Turning & Milling Q.C.;Quality Check 1;D;ID4493;0;0;18120.0;2012-03-12 15:46:00;0;15;720.0;1014480.0;1544400.0;36;56
Ballnut;250;Case 28;Final Inspection Q.C.;Quality Check 1;D;ID4618;0;0;12300.0;2012-03-12 15:52:00;0;15;49440.0;3427980.0;205680.0;57;56
Cable Head;250;Case 178;Grinding Rework - Machine 27;Machine 27 - Grinding;D;ID4872;0;0;11640.0;2012-03-12 15:53:00;0;15;24540.0;6087780.0;120120.0;29;56
Cable Head;230;Case 78;Turning & Milling Q.C.;Quality Check 1;D;ID4493;0;0;360.0;2012-03-12 15:53:00;0;15;420.0;1014900.0;1543980.0;37;56
Piston;60;Case 147;Turning - Machine 8;Machine 8 - Turning & Milling;D;ID0997;28;0;17640.0;2012-03-12 15:54:00;0;15;17640.0;60120.0;79740.0;3;56
Spur Gear;100;Case 42;Turning & Milling - Machine 6;Machine 6 - Turning & Milling;D;ID4167;25;0;27840.0;2012-03-12 16:01:00;0;16;29040.0;59520.0;464340.0;4;56
Bearing;8;Case 7;Turning & Milling - Machine 4;Machine 4 - Turning & Milling;S;ID4167;1;0;29340.0;2012-03-12 16:02:00;0;16;66720.0;73620.0;291480.0;3;56
